moves,runtime(in seconds)
15172,1.2715
3304,0.3052
22052,1.8550
21723,1.9215
21904,1.8536
15621,1.3357
66810,5.5682
24974,2.0979
45683,3.8195
16515,1.4228
19226,1.6519
8509,0.7520
18780,1.6385
35855,3.0794
5328,0.5104
17376,1.4159
23520,1.9186
1483,0.1485
32984,2.6688
32871,2.6879
13164,1.0734
10320,0.8409
31122,2.5715
23065,2.0365
13053,1.1657
58690,5.6517
52414,5.4264
18418,1.5402
67566,5.5059
16829,1.2912
27464,2.1001
7414,0.5773
30110,2.3310
6911,0.5413
3117,0.2421
8093,0.6180
11596,0.9228
21996,1.6831
23443,1.7821
7303,0.5710
53300,4.0751
54461,4.1617
2174,0.1728
13362,1.0127
17615,1.6061
15358,1.3576
34949,2.9357
18206,2.2751
526,0.0491
28673,2.8343
18668,1.7804
57874,5.3649
23611,2.3487
32445,3.1145
28245,2.5000
21019,1.8648
36461,3.0567
41261,3.8800
7013,0.6115
28907,2.3671
12777,1.0094
8108,0.6720
13429,1.1054
4259,0.3701
16718,1.3582
58340,4.8465
46993,4.2746
12168,0.9756
57358,4.6839
13946,1.1322
21642,1.7799
19743,1.7076
14055,1.2384
16426,1.3087
44864,3.6196
101286,8.5374
1309,0.1197
71535,6.0432
9682,0.7812
8841,0.7272
4577,0.3874
11707,0.9877
34589,2.9247
12799,1.1013
17992,1.5039
5327,0.4290
40685,3.3989
11599,0.9415
19632,1.7241
21409,1.7905
12247,1.0854
9080,0.7584
6484,0.5149
16638,1.3653
27802,2.5317
6868,0.5526
27272,2.3136
25268,2.4062
15766,1.4022
5336,0.4980
428,0.0521
104756,9.0277
110363,10.005
37439,3.5119
4783,0.4662
10350,0.9782
41262,3.5279
8129,0.6801
11292,0.9299
9841,0.9149
33809,3.2818
7370,0.6900
12623,1.0974
20771,1.7002
59561,5.3942
21243,1.7871
24472,2.1919
26725,2.3686
1029,0.1316
43165,4.3226
6051,0.7402
26628,2.3382
8659,0.8203
42900,4.1029
10934,0.9656
13646,1.1783
25606,2.0610
8835,0.7256
11245,0.9396
42958,3.9070
23299,1.9012
1899,0.1553
19609,1.6692
22757,1.8440
15789,1.3272
15027,1.2967
51722,4.3753
18789,1.7061
30300,2.5312
1270,0.1128
28963,2.4375
32204,2.7010
7996,0.6437
3285,0.2770
4855,0.4708
50891,4.4709
1872,0.1838
560,0.0479
79093,7.6123
50336,4.6069
26288,2.4322
39879,3.6581
81492,7.5283
26810,2.1972
3102,0.2418
10523,0.9314
6534,0.6516
28752,2.4575
25241,2.2874
52009,4.7279
30980,2.6708
2945,0.2708
30300,2.7933
23937,2.1099
15872,1.5440
9756,0.9044
15597,1.3787
26027,2.3461
1788,0.1534
7037,0.5704
61494,4.9805
15581,1.2563
3945,0.3132
35353,2.9020
16944,1.4364
12363,1.1293
14938,1.2049
32840,2.7155
2575,0.2753
50741,4.5463
41215,3.7628
13406,1.1876
1325,0.1201
29268,2.4964
40643,3.4216
24368,1.9392
21457,1.7348
5092,0.4203
24233,1.9511
10020,0.8195
28270,2.3239
5073,0.4267
8513,0.7070
16493,1.3438
8642,0.7224
50335,4.0771
42192,3.4012
34540,2.6847
31269,2.6206
35783,2.8358
51682,4.6415
18806,2.1419
20669,2.3213
7979,0.9997
96291,9.0546
2986,0.2557
110278,9.4402
15127,1.2929
29036,3.0583
24225,2.1530
20104,1.8690
2053,0.1742
14199,1.3073
2578,0.2050
16494,1.8126
11965,1.0606
10235,0.9577
70223,6.2666
34329,2.7624
8746,0.6935
46988,3.7392
10351,0.8631
17767,1.5139
23894,2.0025
22377,1.9725
16696,1.5621
10163,0.8636
28697,2.7433
10527,0.8938
56398,4.8751
56432,4.5900
10710,0.9005
9128,0.7935
45543,3.7384
37144,3.0302
33169,2.8200
25714,2.1031
27786,2.2315
121283,10.257
4259,0.3551
30764,2.4903
3122,0.2706
6872,0.5547
38859,3.0740
28625,2.5695
22409,1.9253
5708,0.5027
28434,2.3185
51367,4.1932
16413,1.3679
1312,0.1106
8845,0.7324
8661,0.6961
102489,8.4794
7089,0.5907
11246,0.8950
2586,0.2050
12895,1.0038
10566,0.8947
25747,2.0594
42080,3.4880
30640,2.5370
126930,10.422
21600,1.7094
16932,1.4345
33223,2.8086
25428,2.0538
4856,0.4116
12367,1.0316
22456,1.8657
17888,1.4203
68882,6.0844
12471,1.0434
11921,0.9659
17084,1.3978
12200,1.0960
6521,0.5201
21100,1.7804
12569,1.0036
10657,0.9404
23080,1.9084
882,0.0928
16380,1.3216
27950,2.1794
4312,0.3731
13513,1.0673
86362,6.8340
48574,3.7830
22898,1.8058
17834,1.4342
18143,1.4400
84398,6.7269
44500,3.8812
18245,1.5351
42484,3.5053
14016,1.1092
24010,2.0576
13152,1.1406
9445,0.8836
38672,3.2488
9668,0.8296
3871,0.3556
18308,1.5593
4450,0.4297
24345,2.3023
7155,0.6500
15592,1.3793
55611,4.7155
14467,1.1892
8467,0.7415
7532,0.6531
4654,0.3762
113961,9.4270
8948,0.8387
6379,0.5711
77953,7.0461
14577,1.1767
17295,1.4705
31739,2.8551
37573,3.4206
21878,1.9723
13579,1.1028
9733,0.7979
10731,0.8562
10781,0.8935
23703,1.8787
14187,1.1455
37851,3.5684
27374,2.4609
32227,2.9199
9031,0.8059
21765,1.9393
11338,0.9679
23378,2.0257
4393,0.4842
46831,4.2664
35700,3.2733
8428,0.7582
16276,1.4114
22258,1.7449
9376,0.7539
41703,3.2280
47018,3.7241
17611,1.5877
9704,0.8514
174633,15.397
99448,8.4587
3819,0.3686
33820,2.9022
16142,1.3483
14807,1.3101
2156,0.1766
40535,3.5855
12827,1.3378
11223,1.0809
97846,8.7349
23937,1.9477
7383,0.6170
37943,3.2680
32996,2.9532
10631,0.9639
40060,3.4062
27362,2.5339
19369,1.7255
18558,1.6568
18559,1.7112
48406,4.2873
17247,1.4019
19500,1.5905
1047,0.0909
92949,9.3179
91327,9.4075
13620,1.3506
8498,0.8464
26820,2.6487
33139,3.5001
15940,1.5436
52286,5.0422
29866,2.8806
4490,0.5055
32526,3.0888
11596,1.1415
53692,5.4152
14051,1.5309
137019,13.108
92917,8.1300
30456,2.4813
13543,1.1128
44214,3.8017
13253,1.1038
20020,1.6598
98529,8.3202
3250,0.2593
12100,1.0394
17175,1.5223
13953,1.1401
20775,1.7323
9855,0.8577
21960,1.8068
14046,1.1047
30794,2.4187
31975,2.5487
13588,1.1294
1116,0.0941
60831,4.9502
7928,0.6368
14420,1.1345
1731,0.1516
3482,0.3715
18279,1.5921
17254,1.4267
59314,4.8336
16198,1.3082
27334,2.1290
101120,8.3402
40554,3.3087
20890,1.7427
10696,0.9185
10354,0.8192
63802,4.9887
7023,0.5669
16715,1.3150
2497,0.2068
11139,0.8623
57328,4.7241
16127,1.2882
13845,1.0936
4440,0.3574
1060,0.0871
15711,1.3880
24881,2.2052
32329,2.9359
11024,0.9243
40492,3.5808
11075,0.9669
23251,2.0881
10925,0.9444
33186,2.7337
30112,2.4905
10394,0.8219
38887,3.2641
11458,0.9424
67991,5.6118
11193,0.9071
31553,2.6552
43253,3.4182
76254,5.9937
22544,2.0725
13916,1.1655
19678,1.8323
7655,0.8170
1693,0.1892
37418,3.3082
35591,2.9852
4952,0.4819
24100,2.0561
18869,1.5932
19445,1.6430
5902,0.4536
15686,1.2199
27893,2.1627
14934,1.1900
71537,5.9121
19600,1.7453
11132,1.0797
19873,1.8288
1268,0.1462
15964,1.4638
40230,3.5129
13356,1.2156
4540,0.3568
27790,2.5779
24681,2.0092
39838,3.2031
11959,1.0437
2998,0.2469
8875,0.7794
2475,0.1950
26255,2.2709
20420,1.7281
24506,2.1002
3742,0.2924
9131,0.8336
14465,1.2854
9164,0.7631
60548,5.0327
161123,12.896
44330,3.6221
19403,1.5701
15002,1.1973
10361,0.8167
8731,0.7754
14881,1.1803
9466,0.9257
89230,7.0459
12822,1.0039
199689,15.951
23930,2.0019
20849,1.7790
21630,1.7269
16214,1.4315
15211,1.3529
43679,3.8453
29062,2.4286
31413,2.8471
19577,1.5249
7074,0.5444
24914,1.9520
7541,0.6019
37653,3.2400
68860,5.8922
7575,0.6707
3944,0.3366
6671,0.6119
25904,2.2141
48579,4.1121
60707,5.1510
30987,2.6180
11449,1.0362
4801,0.4062
4876,0.3876
2428,0.2009
4925,0.4681
52370,4.5828
26577,2.3501
51846,4.6924
8306,0.7428
9855,0.9409
88643,7.9607
41563,3.8303
7647,0.7928
13001,1.0402
9435,0.9290
7929,0.7001
10261,0.8100
8592,0.6901
16346,1.4119
7479,0.6848
10405,0.9872
10074,1.0169
16126,1.3871
53251,4.3921
33464,3.0096
47177,3.9988
31207,2.5219
41655,3.3294
17162,1.4006
53422,4.8732
22702,1.8248
20454,1.7841
16635,1.4376
48660,4.3849
122652,11.156
12783,1.1822
16363,1.3691
5581,0.4358
7619,0.5899
27128,2.3819
40874,3.3508
59183,5.0676
1777,0.1510
38643,3.1102
21110,1.6203
4434,0.3857
88276,7.8871
4102,0.3537
9954,0.8459
15156,1.2543
10079,0.8678
18220,1.4648
8292,0.6799
50024,4.4629
7384,0.7969
1983,0.1892
15492,1.4865
51664,4.6707
12304,1.0816
5874,0.4886
38892,3.2732
13407,1.0823
20716,1.6522
11718,1.0177
13894,1.1643
8176,0.7517
7349,0.5985
2762,0.2373
9324,0.7810
16126,1.3608
13104,1.0894
22513,1.8182
21209,1.9873
18227,1.7340
2684,0.2279
38067,3.6077
10797,0.8888
15986,1.4243
21084,1.8283
9166,0.9801
10462,1.0754
43792,4.2317
21319,1.6976
32915,3.0290
28446,2.3576
8848,0.7142
13446,1.0542
16191,1.2538
11390,0.9424
12909,1.0540
40353,3.3262
2198,0.1833
27171,2.5010
26003,2.3144
20568,1.7874
37582,2.9824
35832,2.8443
23712,1.8357
8098,0.6439
12519,0.9907
12765,1.0177
35008,2.8119
10667,0.8504
5764,0.4543
18762,1.4424
7790,0.6076
15783,1.2195
7719,0.5857
52203,4.2768
6464,0.5878
12194,1.1779
18291,1.7546
5837,0.5300
7588,0.6595
8513,0.6926
16280,1.3923
32330,2.7427
19025,1.5229
29596,2.3764
16001,1.5175
331,0.0443
741,0.0876
66356,5.7501
14928,1.4729
34582,3.0143
24639,2.4186
9676,0.7894
30977,2.4494
40931,3.6457
16395,1.3796
8032,0.6369
12428,1.0460
5159,0.4412
120765,9.9507
22283,1.8841
16907,1.5138
45382,3.8200
8061,0.6876
3998,0.3533
18310,1.5387
19769,1.6288
114919,9.4287
15880,1.2251
32233,2.5322
54385,4.5512
5799,0.4845
16665,1.3738
19313,1.5602
535,0.0495
16645,1.3963
18596,1.5272
12668,1.0397
30037,2.5334
11897,1.0459
16862,1.3433
36216,2.9703
18521,1.5247
18483,1.4483
21672,1.7798
113935,10.214
77557,8.3185
22553,2.0079
2203,0.2010
9029,0.8347
14095,1.2501
18949,1.6881
24151,2.1299
13625,1.1102
38203,3.9320
14854,1.4523
30307,3.0156
26716,2.3239
166057,14.911
10097,0.9546
4961,0.4991
37237,3.1307
14882,1.2756
5494,0.6348
4072,0.4098
20357,2.0205
6907,0.6150
5662,0.5409
14726,1.3901
15188,1.4283
1163,0.0939
23697,2.5581
28494,3.0724
10413,0.8413
21617,1.7486
33028,2.6993
32452,2.7592
16342,1.6928
8573,0.9834
30547,3.3678
16755,1.3929
7193,0.6200
6959,0.5975
21659,2.3846
12265,1.2185
20216,2.0893
27875,2.4475
18628,1.5811
29841,2.4599
104470,9.5852
96973,8.4225
33053,2.8355
13667,1.1749
17463,1.4761
16309,1.4691
1980,0.1606
10388,0.8967
27673,2.2591
30586,2.4626
4540,0.3694
21549,1.7456
8560,0.6871
18747,1.7210
501,0.0588
8062,0.6870
35850,3.0708
20349,1.7369
23259,1.9213
19551,1.6243
2284,0.1892
24051,2.1034
35921,4.0867
4724,0.5500
3184,0.3492
29938,3.0025
19112,1.5162
13236,1.1169
968,0.0945
62966,5.3679
192801,15.930
1528,0.1376
16779,1.3935
33178,2.7763
12362,1.0286
27031,2.2069
60343,4.7969
12115,0.9880
42573,3.6730
31837,2.8319
8410,0.8330
9212,0.7356
990,0.0827
2989,0.2350
12893,1.0264
72105,5.8013
27051,2.4217
28455,2.3849
59422,4.7964
20571,1.6973
17646,1.4431
32628,2.6490
4901,0.4093
16460,1.3297
13263,1.1668
42681,3.4729
10947,0.8815
24005,2.0272
14736,1.2756
13388,1.1385
4676,0.3766
14244,1.1416
5194,0.4455
5246,0.4551
21331,1.7226
17269,1.3823
11281,0.9355
8310,0.6660
20308,1.5685
19804,1.5637
2728,0.2267
14505,1.2296
3890,0.3117
4222,0.3394
5747,0.4842
35789,2.9157
36774,3.1575
29307,2.4049
16526,1.3572
34726,3.2853
35888,2.9186
22876,1.7737
3983,0.3200
10614,0.9015
9460,0.9397
4263,0.3761
4428,0.5016
2379,0.2429
1933,0.1670
1277,0.1011
6112,0.5124
19746,1.9152
21333,1.8410
63616,5.3905
11455,0.9861
3960,0.3820
6555,0.6538
7023,0.6312
29760,2.5858
17122,1.5696
22436,1.8239
39711,3.2405
29648,2.4339
66590,5.4814
7007,0.5841
58165,4.5851
25877,2.0105
11364,1.0268
18109,1.6214
8786,0.8537
90170,7.0403
5639,0.4523
20305,1.5870
24611,1.9315
10136,0.7741
12852,0.9603
16313,1.2269
3857,0.2996
65773,5.0340
20944,1.5963
28751,2.3649
22393,1.8866
1150,0.1103
5260,0.5098
7164,0.6128
14018,1.2161
36975,3.3938
20714,1.5826
16794,1.2911
1629,0.1256
