moves,runtime(in seconds)
24020,1.5620
19655,1.2317
3684,0.2320
26933,1.7085
19590,1.2123
22009,1.3247
21227,1.3181
3473,0.2247
16572,1.0303
21222,1.3601
14836,0.9520
11575,0.7707
8165,0.5117
13335,0.8556
22232,1.5251
6521,0.4481
7164,0.5067
10987,0.7033
4075,0.2737
9639,0.6055
26756,1.6857
35513,2.2683
342,0.0261
18964,1.2321
18209,1.1702
12089,0.8272
25913,1.6017
61446,4.1691
65131,4.1076
68086,4.4419
33565,2.1757
37106,2.3544
11584,0.7585
40333,2.5867
18570,1.2336
16480,1.0865
20277,1.2930
576,0.0422
14622,0.9364
4084,0.2753
62929,4.0385
15601,0.9739
75798,4.8992
13191,0.8371
14045,0.9028
6741,0.4126
18880,1.1778
14820,0.9254
11714,0.7305
12631,0.8240
43749,2.7665
10388,0.6752
46367,2.9663
31034,1.9806
27118,1.7597
456,0.0350
44504,2.9093
22925,1.4551
23107,1.4756
15449,0.9668
15088,0.9881
26010,1.7167
38911,2.5207
11015,0.7012
7562,0.4928
23835,1.5553
10086,0.6880
61406,3.9199
7002,0.4692
21527,1.3787
27666,1.8328
2001,0.1415
2879,0.1918
6348,0.4178
20466,1.3139
10245,0.6487
15994,0.9840
18180,1.1313
15322,0.9827
349306,22.483
6045,0.3902
8920,0.5541
4519,0.2857
12742,0.7948
11763,0.7226
5007,0.3184
10144,0.6525
24629,1.5313
26784,1.7405
21344,1.3873
55274,3.5933
17098,1.1189
12051,0.7745
21229,1.3771
16641,1.0497
14224,0.9055
35390,2.2422
26738,1.7062
18689,1.2012
19236,1.2205
10510,0.7424
44392,2.7458
9786,0.6322
21410,1.4547
24586,1.5358
12833,0.8384
25571,1.6324
17830,1.1536
15717,1.0197
10219,0.6399
15367,0.9973
126158,8.0436
18447,1.1649
38931,2.6613
33786,2.3330
19550,1.2715
19594,1.3980
7312,0.4723
4766,0.3787
36336,2.5037
24908,1.6512
2276,0.1581
3752,0.2482
20337,1.2341
29299,1.8488
33984,2.1506
4122,0.2848
12332,0.8034
24755,1.5765
32836,2.1086
73219,4.7346
3237,0.2040
21959,1.4034
37023,2.2938
25155,1.6055
42902,2.7346
14049,0.9183
80680,5.3725
4529,0.3148
15072,0.9578
10787,0.6771
18685,1.2184
18983,1.2423
6170,0.3954
15785,0.9746
47977,3.0750
55744,3.5634
1134,0.0699
12647,0.7975
15816,1.0021
9699,0.6003
4077,0.2641
50879,3.3084
43079,2.7120
35790,2.2830
20071,1.2236
12780,0.8020
9127,0.5906
23657,1.5196
32768,2.0606
12168,0.7688
9262,0.6010
19322,1.2224
17969,1.1321
28057,1.7995
13200,0.8523
17703,1.1398
66210,4.4035
19962,1.2688
77045,4.8935
21036,1.2736
22784,1.4531
30600,1.9225
12492,0.8054
16215,1.0104
10822,0.7407
19087,1.2029
13792,0.8713
36562,2.3272
11708,0.7750
8030,0.5315
1332,0.0946
2238,0.1447
13727,0.8498
39858,2.6033
57366,3.7253
66351,4.2686
23729,1.5625
13310,0.9294
36473,2.2995
70977,4.5292
17999,1.1289
40005,2.5080
16589,1.0845
7188,0.4353
28454,1.8063
3247,0.2000
24010,1.5281
11499,0.7453
21228,1.3958
37642,2.4323
40330,2.5925
14571,0.9966
17052,1.0608
19730,1.2899
39299,2.5263
37851,2.3960
35479,2.2352
12310,0.8023
20095,1.3003
11788,0.7510
52410,3.3294
37511,2.4703
15803,1.0432
12177,0.7943
43470,2.8263
43788,2.8301
11711,0.7519
30391,1.9454
29939,1.8873
29597,1.8761
2447,0.1632
22521,1.4244
11700,0.7867
14185,0.8525
30209,1.9165
16873,1.0985
11003,0.7007
12478,0.7962
18985,1.2194
12117,0.7604
69630,4.4484
10253,0.6354
4571,0.3004
27272,1.7715
34940,2.2407
6240,0.4010
38127,2.4383
36311,2.3123
19522,1.2284
18930,1.2033
21427,1.3848
24182,1.5902
63839,4.0493
37781,2.4101
15744,0.9647
22711,1.4204
31147,1.9860
86332,5.6606
71378,4.5457
23872,1.5308
32363,2.1101
19700,1.2163
19993,1.2814
5941,0.3709
30580,1.9565
21223,1.4036
1287,0.0798
38855,2.4848
99485,6.4946
11933,0.7524
37251,2.3045
4117,0.2702
28500,1.8050
35752,2.2958
18566,1.1924
39582,2.6767
57239,3.5696
31043,1.9292
3429,0.2285
4005,0.2619
7305,0.4669
44403,2.8734
24835,1.6202
14819,0.8973
5576,0.3591
32024,2.0305
45746,2.9414
17920,1.1765
5198,0.3586
40575,2.5670
16703,1.0460
27855,1.8228
36633,2.3617
1577,0.1033
10785,0.6971
23539,1.5176
13399,0.8458
13878,0.9084
16178,1.0190
4523,0.3003
3963,0.2649
10168,0.6406
13251,0.8628
102810,6.5637
2918,0.1963
10643,0.6860
232720,15.020
19705,1.2605
20922,1.3395
64167,4.1566
24389,1.5639
8969,0.5726
19706,1.2174
38863,2.4861
50025,3.1674
20425,1.2957
919,0.0639
24537,1.5808
5868,0.3680
10461,0.6520
29955,1.9158
3162,0.2039
7545,0.4790
38333,2.4448
34062,2.1763
18413,1.1704
32070,2.1050
10510,0.7046
8205,0.5175
10024,0.6616
17151,1.1165
10253,0.6781
7672,0.4897
13824,0.8658
11649,0.7678
11117,0.7183
5550,0.3695
39103,2.5439
27642,1.8105
6768,0.4441
21214,1.3952
7357,0.4603
9442,0.6191
23163,1.4693
60594,3.8881
9045,0.6051
8980,0.5521
88028,5.7425
15151,0.9801
49688,3.2055
4336,0.2869
7758,0.4656
2209,0.1531
27317,1.7548
8761,0.5493
20421,1.2730
18123,1.1439
3074,0.1998
6018,0.3802
31881,2.0488
1252,0.0894
21574,1.3513
49126,3.1468
13517,0.8846
3524,0.2465
9840,0.6082
11668,0.7481
26788,1.7140
14074,0.8931
29154,1.8536
61964,3.9714
2861,0.1862
27857,1.7733
87138,5.6821
24049,1.5321
16912,1.0854
26810,1.7307
100539,6.9269
41645,2.7008
17996,1.2596
30357,1.9333
18739,1.2260
13325,0.8239
3757,0.2669
12108,0.7953
10885,0.7080
2523,0.1727
22156,1.4560
4537,0.2988
1653,0.1223
12360,0.7734
3168,0.2070
11125,0.7020
15046,0.9154
14049,0.8808
50594,3.1977
10251,0.6426
27902,1.7794
10430,0.6691
50247,3.1921
40452,2.6066
22909,1.4762
14089,0.8991
67807,4.2630
29926,1.9644
9354,0.5707
21649,1.4321
28999,1.8504
8756,0.5423
6363,0.3963
14280,0.9245
17488,1.1828
28290,1.8208
63177,4.0269
20225,1.2604
81509,5.3121
15425,0.9783
2667,0.1842
56850,3.6256
32842,2.0660
17631,1.1765
57126,3.6102
9724,0.6953
14149,0.8819
8639,0.5655
15614,1.0006
7375,0.4891
3533,0.2390
13976,0.9103
25316,1.6094
4568,0.2869
23500,1.4789
9158,0.5948
1166,0.0770
14382,0.8995
17526,1.1646
14715,0.9464
17750,1.1218
19168,1.2153
19776,1.2834
8737,0.5665
6144,0.3894
31657,1.9886
2290,0.1581
63979,4.0302
13170,0.8146
6881,0.4750
3964,0.2470
14167,0.9149
15766,0.9893
3992,0.2369
12858,0.8424
1306,0.0907
136502,8.8765
39361,2.4808
9924,0.6500
6833,0.4301
43831,2.8301
7473,0.4756
19255,1.1656
21287,1.3617
18802,1.1767
19934,1.2516
22018,1.4259
2947,0.1875
22164,1.4457
15160,0.9604
7577,0.4693
10633,0.6653
8718,0.5426
7981,0.5379
4634,0.2989
15221,1.0096
40363,2.6015
32353,2.0360
35564,2.2776
27968,1.8141
16188,1.0228
1071,0.0740
42490,2.7618
18460,1.2199
56621,3.6138
8385,0.5374
19476,1.1940
10003,0.6763
10350,0.6406
7140,0.4361
13473,0.8566
6988,0.4483
24152,1.5349
18168,1.1395
6084,0.3920
22536,1.4576
7993,0.5091
31230,1.9879
13625,0.8756
311,0.0215
9144,0.5876
14903,0.9207
12669,0.7700
16786,1.0661
16023,0.9902
4163,0.2919
30898,2.0656
33313,2.1640
3090,0.1872
15628,0.9988
33260,2.1294
14146,0.8881
6463,0.4236
23187,1.4783
17598,1.1397
5368,0.3323
35992,2.2473
24000,1.5578
6954,0.4359
14503,0.9264
34737,2.2317
28470,1.8107
28797,1.8358
14601,0.9977
4998,0.3508
15463,1.0427
15816,1.0021
19081,1.2121
75991,4.9028
15100,0.9988
203759,12.982
40921,2.5631
8532,0.5568
2868,0.1901
5235,0.3545
14871,0.9433
14014,0.8787
3808,0.2413
3059,0.2030
487,0.0338
12812,0.8046
10778,0.6796
4565,0.2815
12419,0.7904
46902,2.9829
64141,4.1057
13330,0.8499
5586,0.3632
8708,0.5299
7001,0.4380
15686,0.9641
17444,1.1212
27321,1.7393
76086,4.9054
13367,0.9045
27579,1.7551
13929,0.8781
22997,1.4702
23972,1.5322
12227,0.8158
16063,1.0264
21505,1.3775
8068,0.5510
129978,8.3939
40293,2.5948
56625,3.5662
42573,2.7059
16258,1.0288
44743,2.9358
7803,0.4959
27070,1.6954
25302,1.5681
2278,0.1747
25256,1.6341
35013,2.2569
23754,1.5336
13721,0.8798
26682,1.7050
28042,1.7928
38127,2.4520
14627,0.9639
7099,0.4672
73444,4.7009
20021,1.2760
37834,2.4335
29287,1.8698
36347,2.2954
40084,2.5956
589,0.0437
31407,1.9600
24549,1.5837
10942,0.7231
59455,3.7992
34395,2.2161
33637,2.1163
19338,1.2192
8356,0.5404
7037,0.4545
2641,0.1685
28902,1.8399
30749,1.9624
55434,3.4601
44477,2.8966
14523,0.9240
39571,2.5717
4432,0.2898
23497,1.4778
870,0.0599
56133,3.5314
19656,1.2837
30434,1.9427
11086,0.7347
22523,1.4571
15791,0.9832
26306,1.6647
15147,0.9649
25661,1.6953
22998,1.4891
13625,0.8902
15483,0.9975
12620,0.8363
35125,2.2116
50855,3.2071
29719,1.8777
24183,1.5326
4742,0.3076
15064,0.9454
33108,2.1376
11763,0.7842
26110,1.6282
2733,0.1796
15579,1.0145
649,0.0506
15370,0.9570
104789,6.7848
29721,1.8807
7920,0.5016
6071,0.4236
7557,0.4868
27440,1.7727
31711,2.0294
16267,1.0282
68625,4.4613
28185,1.7630
10329,0.6434
20809,1.3502
7001,0.4539
32183,2.1051
45899,3.0266
12681,0.8059
129066,8.5827
3442,0.2189
38308,2.4804
51547,3.3268
64068,4.0816
22731,1.4406
14992,0.9708
7953,0.4962
17204,1.0784
53798,3.4350
7983,0.5463
8991,0.5828
14526,0.9469
16942,1.2444
92994,5.9635
5819,0.3784
16770,1.0662
15415,0.9562
8884,0.5624
4357,0.2789
38605,2.4985
5228,0.3581
5477,0.3599
6002,0.4000
3859,0.2646
26573,1.6465
6447,0.4296
22642,1.4123
24286,1.5369
15533,1.0355
59443,3.8261
8511,0.5435
13398,0.8812
16712,1.0324
36357,2.3334
7284,0.5009
22037,1.4380
34739,2.1982
9255,0.6119
49797,3.0921
18307,1.1952
20474,1.3168
13819,0.9090
13768,0.8837
15840,1.0073
17950,1.1589
18123,1.1132
44038,2.7676
13213,0.8179
21155,1.3581
10476,0.6867
1802,0.1189
1253,0.0951
21455,1.4062
30786,1.9581
17737,1.0785
1157,0.0769
43243,2.7844
68082,4.4093
35122,2.2436
1194,0.0873
15966,0.9404
35390,2.2242
11789,0.7675
41883,2.6716
8725,0.5667
73099,4.6781
4403,0.2713
91047,5.8173
7129,0.4551
22016,1.3797
5914,0.3833
2686,0.1726
51837,3.3501
11443,0.7251
38990,2.4906
66595,4.2423
64221,4.1318
70995,4.5475
24433,1.6003
39801,2.6362
44268,2.7577
13867,0.8822
26016,1.6526
45368,2.8772
36239,2.3211
17601,1.1681
3827,0.2447
32006,2.0618
8501,0.5295
10843,0.6861
1824,0.1195
39093,2.5199
1699,0.1160
51975,3.3740
11631,0.7680
20836,1.2957
3857,0.2467
12663,0.8249
587,0.0478
2805,0.1950
15434,0.9859
38483,2.4476
18834,1.2033
50254,3.2018
15742,0.9900
1619,0.1185
2121,0.1489
20226,1.3295
5411,0.3508
2762,0.1798
30977,2.0112
40770,2.5933
7165,0.4997
9196,0.5743
35693,2.3188
3139,0.2185
35199,2.2341
20006,1.2599
17611,1.1084
30970,1.9904
28705,1.8343
19466,1.2240
7573,0.4750
2018,0.1273
9050,0.5721
25314,1.6429
18663,1.3455
2631,0.2155
8105,0.6530
10133,0.9008
925,0.0742
43799,3.0158
6909,0.4849
26901,1.7941
16615,1.0839
18750,1.2074
11023,0.6768
13417,0.8296
15545,0.9984
43703,2.8136
5847,0.3686
87639,5.6648
46669,2.9728
35448,2.2988
9333,0.6018
33753,2.1065
17764,1.1287
5987,0.3896
14660,0.9116
32396,1.9928
5895,0.3641
50487,3.2573
47515,3.0337
32382,1.9937
23400,1.4814
7857,0.5049
21776,1.3880
27188,1.7999
8677,0.5504
9208,0.5757
20608,1.3278
9110,0.5695
29502,1.9085
27734,1.7989
6939,0.4416
11940,0.7553
14718,0.9391
46772,2.9757
26021,1.6285
18221,1.1563
3875,0.2489
23460,1.4482
4761,0.3327
24427,1.5579
36460,2.3911
23557,1.5627
6407,0.4293
18759,1.2719
42331,2.7287
68941,4.5378
66391,4.2749
10013,0.6230
15189,0.9708
65504,4.1714
