moves,runtime(in seconds)
23998,7.0762
9660,0.7771
11809,1.3314
20685,2.2289
13912,1.2702
29575,2.6992
18716,1.6526
15386,2.1394
3603,0.3087
22707,2.6413
11971,1.1644
22036,3.8004
21547,2.8948
36791,3.7479
21521,1.8802
10248,0.9674
16325,1.5462
14599,1.7280
5789,0.5258
13470,1.1560
13728,1.5657
12885,1.8269
10203,1.0462
23900,3.0327
15427,2.2557
12174,1.0491
17950,1.4742
11185,1.3045
4994,0.4598
2303,0.2121
12219,1.1002
21299,1.8553
21589,3.3298
28552,2.5843
7718,0.6701
13254,1.1629
19398,2.5041
15041,1.2826
49611,5.6173
15079,3.3129
10897,1.0249
22965,2.0760
16003,1.4000
22665,3.2565
12135,1.1762
9034,1.0034
21415,1.8872
24339,2.0057
16420,2.5675
16137,1.4048
9714,0.8365
10921,1.1266
26771,2.8331
44981,7.0485
20692,3.4046
8334,0.8192
38835,3.8960
19925,3.5963
13984,1.9277
4875,0.4658
14257,1.5512
9371,1.0415
19445,3.6781
8605,0.7583
21137,3.4146
26938,2.4510
6819,0.6636
13597,1.2309
18847,1.7372
9165,0.8911
20279,2.0766
12120,1.2683
24339,4.5320
12686,1.3219
35585,3.4332
11196,0.9690
18764,4.0440
11798,1.3449
15471,1.7313
10814,1.5075
17741,3.0810
13776,1.3761
18958,3.9540
10287,0.9838
24678,2.7284
27752,4.2217
23626,3.5028
20292,3.1749
28361,4.7794
23980,3.2500
15701,1.9315
10037,1.3169
12540,1.0546
21928,5.4363
19636,4.2868
22355,3.9695
15889,1.7665
12740,1.2219
16892,2.3347
14733,1.5165
11607,0.9341
11867,1.7662
10158,1.0115
22138,1.8706
9438,1.0383
22723,4.8610
19414,4.0208
7412,0.6268
18051,1.6760
14011,1.4571
23456,2.8511
21898,2.8901
6800,0.7228
14230,2.3077
15909,1.3325
4522,0.3623
31191,3.4799
15387,1.4627
15856,1.3176
8035,0.7075
15507,1.3485
21037,2.1423
30427,5.0673
28145,3.4385
13589,1.4484
23849,3.0725
13813,1.9227
12121,1.5374
6030,0.5559
16525,1.7697
5532,0.5012
12841,1.2845
15206,2.2791
8293,0.8983
16688,1.9155
18196,2.4331
16071,1.4482
18000,1.4654
34602,4.9549
19701,5.3756
21930,2.8638
23130,2.7084
19710,2.4422
27018,2.4005
37072,3.3966
16232,2.0365
26587,3.1961
24112,2.4013
12479,1.8558
9839,0.9956
9965,1.0687
14282,2.7499
23149,2.5468
12112,1.7822
22375,2.1583
15273,2.7167
27516,7.0578
21122,10.890
37563,4.3959
16105,2.3300
4820,0.4918
8634,0.8384
33459,6.8285
23120,4.1816
13951,1.4187
18570,1.5989
13805,1.7418
21081,1.9046
11850,1.1239
11312,1.3732
11608,1.0352
17989,3.8399
26706,3.4945
7888,0.7272
11173,1.5104
7224,0.6613
33917,3.0467
16920,3.1150
3253,0.3383
21169,3.9322
30409,3.2398
20571,1.7749
27175,5.3599
38127,5.0933
18781,2.4118
10582,1.0552
18691,3.0115
22952,2.4788
19190,3.1287
16739,3.5923
11375,2.3677
36850,18.019
26928,2.8431
21549,1.9758
20678,1.8483
15449,1.2452
21631,3.3151
16427,1.6690
26876,3.8205
16925,2.1499
15870,1.9295
22702,3.7429
18893,1.5618
11911,1.3692
11551,0.9758
11976,1.0694
15692,1.5429
14105,1.2701
15754,1.3169
8448,0.7595
24834,2.2842
17664,3.3671
23414,4.3066
18831,1.6701
14486,1.3219
20213,1.8089
15735,2.2041
3345,0.3279
9401,0.9524
13228,1.1724
8899,0.7764
23969,1.9915
23530,3.0773
21958,1.9841
11923,1.1528
15055,1.8700
17253,1.3695
13702,1.3080
16148,2.4182
6988,0.5995
3032,0.2590
17426,1.7895
26630,2.4411
11059,0.9399
19569,2.0944
12447,1.1786
9776,0.9341
7460,0.7659
15954,1.8092
19502,4.7900
10068,0.9624
14233,1.3876
21489,1.9934
10230,0.9573
16457,1.5042
26161,6.1874
15952,1.5684
4876,0.5254
16482,1.9466
16640,1.5113
40567,6.9387
14315,1.7212
13449,2.1250
24734,7.7396
11122,1.5751
14694,1.5788
15990,4.2400
10716,1.1382
16731,2.2140
14960,2.1440
23077,2.0151
4620,0.4206
6751,0.6448
6717,0.5673
24653,2.2126
23792,2.3551
11673,1.3360
14359,1.9285
9076,0.9708
34178,3.6425
10446,1.0972
7141,0.6801
33223,2.9775
19046,2.3682
7847,0.8857
26502,4.3854
12115,1.1071
25935,2.5004
22861,3.4952
5484,0.6060
33379,3.5828
10307,1.5270
16845,2.2219
10636,1.2558
14155,2.2424
15471,1.4834
14996,1.4080
10233,1.0778
15132,1.5886
12947,1.4696
15373,1.9246
18672,4.1155
19169,2.3498
21575,2.5186
12435,1.1044
14761,2.5517
13551,1.5575
36411,3.7328
24267,2.8477
5793,0.5894
18416,4.3965
11195,1.4426
2877,0.3531
12020,1.2794
15195,1.5157
11509,1.0533
16571,1.5325
14112,1.4024
20997,3.1349
27697,4.0964
12918,2.2458
22246,2.4812
7604,0.7189
16925,2.4115
17739,3.0083
16951,1.9405
8238,0.7500
19782,3.8970
12597,1.1900
17548,1.5105
11836,1.0310
11043,1.1029
11787,1.1649
16318,2.5796
32349,2.7033
30037,6.5069
9113,0.7608
16356,2.6733
31721,2.7738
13636,1.4547
19761,4.9807
18656,1.6716
12199,1.3135
11356,1.3624
17757,6.3782
8224,0.8983
19248,1.7550
21758,1.8428
19298,2.3650
9356,0.8798
28659,3.4131
16342,2.7419
12315,1.8877
7760,0.8366
8955,0.8434
12527,1.0658
15159,1.7857
5061,0.5378
11476,1.0533
22728,2.6168
22733,2.5350
35073,4.5822
27594,4.3794
36115,4.6669
24282,3.2512
2919,0.2682
17997,1.6360
18712,2.9589
16550,2.4176
9024,0.8252
16064,3.4135
9902,1.1477
16850,3.1264
20415,7.6179
18660,1.6533
8025,0.8713
18823,1.6584
5781,0.5782
14185,1.1197
55297,6.6447
6690,0.6880
22015,3.5080
11520,1.2970
33788,4.8234
17954,5.8520
22489,5.7607
20160,6.3449
16002,1.5199
11819,1.5029
15311,1.4684
11094,0.8960
25843,4.9622
25377,2.1266
4814,0.3881
16356,2.2954
21574,2.7145
28451,3.3371
17199,2.3221
3911,0.3914
15072,1.6296
10582,1.1788
29721,4.4145
7230,0.6325
21467,1.8981
15555,1.3536
5646,0.6620
32173,2.9483
24206,4.5432
18040,2.1767
4692,0.4192
14362,1.2095
20874,7.3480
11403,1.0515
17658,2.2320
11752,0.9280
30191,4.6101
14517,2.0417
10073,1.0179
11882,1.2579
7373,0.7312
17127,1.3994
9948,1.1729
24700,2.0898
25598,4.5310
24934,3.8270
10741,0.9345
26398,4.0346
14613,1.3179
6701,0.5936
17991,5.0329
11560,1.2135
34731,2.9972
20330,3.8980
27947,5.2278
20058,2.9594
7419,0.7594
7363,0.6326
30192,5.4604
23658,7.0483
5826,0.4776
18127,3.4584
34194,4.3690
18435,2.0364
13352,1.2363
15945,1.4002
8041,0.8921
16296,2.5571
5772,0.5631
14550,1.5349
16021,2.3404
10961,1.2876
4217,0.3747
24061,2.4385
23989,3.6018
21966,2.9413
10763,1.3570
14080,1.2303
20421,2.2934
28042,2.9278
13110,1.1454
23239,3.0441
20136,1.6798
15323,1.7922
23698,3.5274
11528,1.0837
5771,0.5004
26734,6.3110
28017,4.2927
30212,3.2622
13850,2.4386
8073,0.8895
25356,2.8697
13732,1.6320
9570,1.0465
8197,0.9801
25867,4.8603
12687,1.0575
28377,3.4043
25225,5.3776
13175,1.7176
44673,6.3209
13182,1.5333
13987,1.7468
36499,3.3763
12658,1.0359
20029,1.7911
14743,1.3716
11887,1.4089
23204,3.5535
36003,6.8673
18314,3.3496
4556,0.3925
15429,1.4339
11715,1.1833
11411,1.0837
22316,2.9774
7569,0.6721
19596,2.2097
8809,0.8278
30921,2.6311
8036,0.7913
20078,3.0926
22549,6.3836
16191,2.4455
22652,4.8284
8330,0.8948
14842,2.1224
20810,3.8691
21573,4.2325
15087,2.1324
12045,1.2403
35169,3.1974
28911,3.6501
12339,1.1110
7699,0.6912
16153,1.7944
7970,0.6900
29290,3.6768
19210,1.6488
18688,1.9621
34121,5.3949
25163,2.7488
10572,0.8920
7531,0.6600
10177,1.0009
17633,1.8727
14637,1.3661
22179,7.3782
18792,4.7252
15574,2.1669
16567,2.9731
13398,1.1587
18591,5.4983
15373,1.2211
8976,0.7085
39424,5.7161
15980,2.5693
10094,1.2571
24489,4.1334
12729,1.7048
10484,1.1559
8613,0.9771
24678,6.6852
21868,2.6823
15324,1.9300
5322,0.5786
17295,1.4324
6584,0.6315
19609,3.1810
21078,2.4887
22377,3.8605
24554,3.6354
9403,0.7513
15844,2.2550
10760,1.0630
12196,1.1230
9506,0.9156
12129,1.1047
14373,1.3913
14372,1.4919
14608,1.9299
11673,1.3267
17044,2.9306
20376,3.5471
9632,1.2225
25894,4.9602
26575,8.9038
21544,4.5964
16255,1.6751
6962,0.6440
31045,11.963
22671,2.5183
12891,1.2376
32720,4.5958
21799,4.1174
7155,0.6138
14345,1.6215
19526,1.9387
18934,3.7786
10076,0.9695
3297,0.2917
33338,3.4610
22200,2.1889
23324,2.1576
11727,1.0010
14271,2.6688
6027,0.6703
20945,5.0708
15354,1.8837
17711,2.7944
7427,0.6876
20343,1.6667
26278,3.3615
18721,3.2539
14538,1.3304
18442,2.6340
18056,1.9970
14761,2.2336
12561,1.6319
28115,5.6287
10551,1.4853
23409,3.9919
7118,0.8082
9532,0.9328
27764,2.4516
15588,2.2942
26046,2.6895
23009,1.9869
7876,0.7791
37921,4.3840
17366,1.4426
6037,0.6275
16017,1.7472
19483,2.1474
17921,1.7250
11494,0.9543
8670,0.9443
26114,2.4337
23995,2.2265
8439,0.7790
1486,0.1438
27090,2.2654
8068,0.7426
16389,2.5197
12375,1.1766
11372,1.0254
6658,0.6547
21846,2.5136
14756,1.3284
10033,0.9853
18271,3.1329
17352,1.5150
22041,2.6007
7113,0.6187
6351,0.5512
33167,3.7631
5320,0.4711
3843,0.3220
25013,7.2398
21184,2.0425
26012,5.1065
13113,1.2860
11694,1.0355
16097,1.3540
11848,1.1249
13072,1.7569
11913,1.2850
18681,1.7143
12718,1.4085
25130,3.4856
8297,0.8829
8541,0.9023
19088,3.2923
27943,2.1845
15091,1.2935
10170,0.9333
9161,0.7764
11483,1.2195
23066,1.9270
31876,2.5990
11563,1.3184
25712,5.6957
10338,1.0597
10534,1.0007
11177,1.1247
17566,1.7419
16510,2.6735
16699,3.5180
13561,1.8818
11681,1.2665
19914,3.6453
6080,0.6074
20769,2.6642
29932,4.5648
14908,3.2486
18319,1.8718
16432,1.4773
24775,3.0682
24045,4.8392
8694,1.1209
12182,1.3475
22445,3.1925
16125,2.0428
15274,1.9528
15067,1.2543
22539,2.1375
15479,1.6240
6270,0.6217
20645,2.3417
10469,0.9654
23315,2.1728
12952,1.1416
19322,1.6860
17989,3.6623
18881,2.2156
23765,1.9398
12089,0.9747
13497,1.2856
27114,3.9575
23621,2.5318
6520,0.5824
16202,1.4057
21417,2.4509
43897,4.9714
7468,0.7273
9292,0.8415
18790,2.5841
15589,1.7121
15955,2.2463
23360,2.0996
9899,1.0867
18631,1.5743
53812,5.4026
13554,1.1290
14374,1.4170
11346,1.1542
7948,0.6809
14978,1.6580
8537,0.8186
15704,2.1334
18107,2.7262
22100,2.2289
20749,1.8636
21543,4.7164
25271,7.5480
13006,1.7622
16804,1.8730
6395,0.5688
11221,0.9774
6637,0.6724
22991,1.9752
16822,1.7065
17576,2.6561
16054,1.7060
25647,2.6655
19362,2.2484
